op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
5492,self_attn,,,neg,"[[B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head/2]]",[5491],38,self_attn,,1,model.layers.38.self_attn,aten.neg.default,[],decode,False
5493,self_attn,,,concat,"[[B, n_kv, 1, d_head/2], [B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head]]","[5490, 5492]",38,self_attn,,1,model.layers.38.self_attn,aten.cat.default,[],decode,False
5494,self_attn,,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[5481, 5493]",38,self_attn,,1,model.layers.38.self_attn,aten.mul.Tensor,[],decode,False
5495,self_attn,,,elementwise_add,"[[B, n_kv, 1, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[5489, 5494]",38,self_attn,,1,model.layers.38.self_attn,aten.add.Tensor,[],decode,False
5496,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[5495],38,self_attn,,1,model.layers.38.self_attn,aten.cat.default,[],decode,False
5497,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[5479],38,self_attn,,1,model.layers.38.self_attn,aten.cat.default,[],decode,False
5498,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[5496],38,self_attn,,1,model.layers.38.self_attn,aten.unsqueeze.default,[],decode,True
5499,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[5498],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True
5500,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[5499],38,self_attn,,1,model.layers.38.self_attn,aten.clone.default,[],decode,True
5501,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[5500],38,self_attn,,1,model.layers.38.self_attn,aten._unsafe_view.default,[],decode,True
5502,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[5497],38,self_attn,,1,model.layers.38.self_attn,aten.unsqueeze.default,[],decode,True
5503,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[5502],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True
5504,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[5503],38,self_attn,,1,model.layers.38.self_attn,aten.clone.default,[],decode,True
5505,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[5504],38,self_attn,,1,model.layers.38.self_attn,aten._unsafe_view.default,[],decode,True
5506,self_attn,,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[5501],38,self_attn,,1,model.layers.38.self_attn,aten.transpose.int,[],decode,True
5507,self_attn,,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[5488],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True
5508,self_attn,,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[5507],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True
5509,self_attn,,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[5506],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True
5510,self_attn,,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[5509],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True
5511,self_attn,,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[5508, 5510]",38,self_attn,,1,model.layers.38.self_attn,aten.bmm.default,[],decode,False
5512,self_attn,,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[5511],38,self_attn,,1,model.layers.38.self_attn,aten._unsafe_view.default,[],decode,True
5513,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5512],38,self_attn,,1,model.layers.38.self_attn,aten.mul.Tensor,[],decode,False
5514,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[22, 5513]",38,self_attn,,1,model.layers.38.self_attn,aten.add.Tensor,[],decode,False
5515,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5514],38,self_attn,,1,model.layers.38.self_attn,aten._to_copy.default,[],decode,True
5516,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5515],38,self_attn,,1,model.layers.38.self_attn,aten._softmax.default,[],decode,False
5517,self_attn,,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5516],38,self_attn,,1,model.layers.38.self_attn,aten._to_copy.default,[],decode,True
5518,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5517],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True
5519,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[5518],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True
5520,self_attn,,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[5505],38,self_attn,,1,model.layers.38.self_attn,aten.expand.default,[],decode,True
5521,self_attn,,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[5520],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True
5522,self_attn,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[5519, 5521]",38,self_attn,,1,model.layers.38.self_attn,aten.bmm.default,[],decode,False
5523,self_attn,,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[5522],38,self_attn,,1,model.layers.38.self_attn,aten._unsafe_view.default,[],decode,True
5524,self_attn,,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[5523],38,self_attn,,1,model.layers.38.self_attn,aten.transpose.int,[],decode,True
5525,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[5524],38,self_attn,,1,model.layers.38.self_attn,aten.view.default,[],decode,True
5526,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],38,self_attn,o_proj,2,model.layers.38.self_attn.o_proj,aten.t.default,[model.layers.38.self_attn.o_proj.weight],decode,True
5527,self_attn,o_proj,,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[5525],38,self_attn,o_proj,2,model.layers.38.self_attn.o_proj,aten.view.default,[],decode,True
5528,self_attn,o_proj,,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[5526, 5527]",38,self_attn,o_proj,2,model.layers.38.self_attn.o_proj,aten.mm.default,[model.layers.38.self_attn.o_proj.weight],decode,False
5529,self_attn,o_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[5528],38,self_attn,o_proj,2,model.layers.38.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
5530,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[5437, 5529]",38,,,0,model.layers.38,aten.add.Tensor,[],decode,False
5531,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5530],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten._to_copy.default,[],decode,True
5532,post_attention_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5531],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False
5533,post_attention_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[5532],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.mean.dim,[],decode,False
5534,post_attention_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[5533],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.add.Tensor,[],decode,False
5535,post_attention_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[5534],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.rsqrt.default,[],decode,False
5536,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[5531, 5535]",38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.mul.Tensor,[],decode,False
5537,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5536],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten._to_copy.default,[],decode,True
5538,post_attention_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[5537],38,post_attention_layernorm,,1,model.layers.38.post_attention_layernorm,aten.mul.Tensor,[model.layers.38.post_attention_layernorm.weight],decode,False
5539,mlp,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5538],38,mlp,,1,model.layers.38.mlp,aten.view.default,[],decode,True
5540,mlp,gate,,view,"[[B, d_model]]",,,"[[B, d_model]]",[5539],38,mlp,gate,2,model.layers.38.mlp.gate,aten.view.default,[],decode,True
5541,mlp,gate,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[],38,mlp,gate,2,model.layers.38.mlp.gate,aten.t.default,[model.layers.38.mlp.gate.weight],decode,True
5542,mlp,gate,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[5540, 5541]",38,mlp,gate,2,model.layers.38.mlp.gate,aten.mm.default,[model.layers.38.mlp.gate.weight],decode,False
5543,mlp,gate,,_to_copy,"[[B, E]]",,,"[[B, E]]",[5542],38,mlp,gate,2,model.layers.38.mlp.gate,aten._to_copy.default,[],decode,True
5544,mlp,gate,,softmax,"[[B, E]]",,,"[[B, E]]",[5543],38,mlp,gate,2,model.layers.38.mlp.gate,aten._softmax.default,[],decode,False
5545,mlp,gate,,topk,"[[B, E]]",,,"[[B, k], [B, k]]",[5544],38,mlp,gate,2,model.layers.38.mlp.gate,aten.topk.default,[],decode,False
5546,mlp,gate,,sum,"[[B, k]]",,,"[[B, 1]]",[5545],38,mlp,gate,2,model.layers.38.mlp.gate,aten.sum.dim_IntList,[],decode,True
5547,mlp,gate,,div_,"[[B, k], [B, 1]]",,,"[[B, k]]","[5545, 5546]",38,mlp,gate,2,model.layers.38.mlp.gate,aten.div_.Tensor,[],decode,True
5548,mlp,gate,,_to_copy,"[[B, k]]",,,"[[B, k]]",[5547],38,mlp,gate,2,model.layers.38.mlp.gate,aten._to_copy.default,[],decode,True
5549,mlp,experts,,view,"[[B, k]]",,,[[k]],[5548],38,mlp,experts,2,model.layers.38.mlp.experts,aten.view.default,[],decode,True
5550,mlp,experts,,view,"[[B, k]]",,,[[k]],[5545],38,mlp,experts,2,model.layers.38.mlp.experts,aten.view.default,[],decode,True
5551,mlp,experts,,sort,[[k]],,,"[[k], [k]]",[5550],38,mlp,experts,2,model.layers.38.mlp.experts,aten.sort.default,[],decode,False
5552,mlp,experts,,floor_divide,[[k]],,,[[k]],[5551],38,mlp,experts,2,model.layers.38.mlp.experts,aten.floor_divide.default,[],decode,True
5553,mlp,experts,,index,"[[B, d_model], [k]]",,,"[[k, d_model]]","[5539, 5552]",38,mlp,experts,2,model.layers.38.mlp.experts,aten.index.Tensor,[],decode,True
5554,mlp,experts,,index,"[[k], [k]]",,,[[k]],"[5549, 5551]",38,mlp,experts,2,model.layers.38.mlp.experts,aten.index.Tensor,[],decode,True
5555,mlp,experts,,_to_copy,[[k]],,,[[k]],[5551],38,mlp,experts,2,model.layers.38.mlp.experts,aten._to_copy.default,[],decode,True
5556,mlp,experts,,histc,[[k]],,,[[E]],[5555],38,mlp,experts,2,model.layers.38.mlp.experts,aten.histc.default,[],decode,True
5557,mlp,experts,,cumsum,[[E]],,,[[E]],[5556],38,mlp,experts,2,model.layers.38.mlp.experts,aten.cumsum.default,[],decode,False
5558,mlp,experts,,ge,[[k]],,,[[k]],[5551],38,mlp,experts,2,model.layers.38.mlp.experts,aten.ge.Scalar,[],decode,True
5559,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[5558],38,mlp,experts,2,model.layers.38.mlp.experts,aten.unsqueeze.default,[],decode,True
5560,mlp,experts,,clamp_,[[k]],,,[[k]],[5551],38,mlp,experts,2,model.layers.38.mlp.experts,aten.clamp_.default,[],decode,True
5561,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[5553, 5559]",38,mlp,experts,2,model.layers.38.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
5562,mlp,experts,,transpose,"[[E, 2*d_moe, d_model]]","[E, 2*d_moe, d_model]",0,"[[E, d_model, 2*d_moe]]",[],38,mlp,experts,2,model.layers.38.mlp.experts,aten.transpose.int,[model.layers.38.mlp.experts.gate_up_proj],decode,True
5563,mlp,experts,,grouped_matmul,"[[k, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k, 2*d_moe]]","[5557, 5561, 5562]",38,mlp,experts,2,model.layers.38.mlp.experts,aten._grouped_mm.default,[model.layers.38.mlp.experts.gate_up_proj],decode,False
5564,mlp,experts,,split,"[[k, 2*d_moe]]",,,"[[k, d_moe], [k, d_moe]]",[5563],38,mlp,experts,2,model.layers.38.mlp.experts,aten.split.Tensor,[],decode,True
5565,mlp,experts,act_fn,silu,"[[k, d_moe]]",,,"[[k, d_moe]]",[5564],38,mlp,experts,3,model.layers.38.mlp.experts.act_fn,aten.silu.default,[],decode,False
5566,mlp,experts,,elementwise_mul,"[[k, d_moe], [k, d_moe]]",,,"[[k, d_moe]]","[5564, 5565]",38,mlp,experts,2,model.layers.38.mlp.experts,aten.mul.Tensor,[],decode,False
5567,mlp,experts,,transpose,"[[E, d_model, d_moe]]","[E, d_model, d_moe]",0,"[[E, d_moe, d_model]]",[],38,mlp,experts,2,model.layers.38.mlp.experts,aten.transpose.int,[model.layers.38.mlp.experts.down_proj],decode,True
5568,mlp,experts,,grouped_matmul,"[[k, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k, d_model]]","[5557, 5566, 5567]",38,mlp,experts,2,model.layers.38.mlp.experts,aten._grouped_mm.default,[model.layers.38.mlp.experts.down_proj],decode,False
5569,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[5554],38,mlp,experts,2,model.layers.38.mlp.experts,aten.unsqueeze.default,[],decode,True
5570,mlp,experts,,elementwise_mul,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[5568, 5569]",38,mlp,experts,2,model.layers.38.mlp.experts,aten.mul.Tensor,[],decode,False
5571,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[5559, 5570]",38,mlp,experts,2,model.layers.38.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
5572,mlp,experts,,empty_like,[[k]],,,[[k]],[5551],38,mlp,experts,2,model.layers.38.mlp.experts,aten.empty_like.default,[],decode,True
5573,mlp,experts,,arange,[],,,[[k]],[],38,mlp,experts,2,model.layers.38.mlp.experts,aten.arange.default,[],decode,True
5574,mlp,experts,,index_put_,"[[k], [k], [k]]",,,[[k]],"[5551, 5572, 5573]",38,mlp,experts,2,model.layers.38.mlp.experts,aten.index_put_.default,[],decode,True
5575,mlp,experts,,index,"[[k, d_model], [k]]",,,"[[k, d_model]]","[5571, 5574]",38,mlp,experts,2,model.layers.38.mlp.experts,aten.index.Tensor,[],decode,True
5576,mlp,experts,,view,"[[k, d_model]]",,,"[[B, k, d_model]]",[5575],38,mlp,experts,2,model.layers.38.mlp.experts,aten.view.default,[],decode,True
5577,mlp,experts,,sum,"[[B, k, d_model]]",,,"[[B, d_model]]",[5576],38,mlp,experts,2,model.layers.38.mlp.experts,aten.sum.dim_IntList,[],decode,True
5578,mlp,,,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[5577],38,mlp,,1,model.layers.38.mlp,aten.view.default,[],decode,True
5579,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[5530, 5578]",38,,,0,model.layers.38,aten.add.Tensor,[],decode,False
5580,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5579],39,input_layernorm,,1,model.layers.39.input_layernorm,aten._to_copy.default,[],decode,True
5581,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5580],39,input_layernorm,,1,model.layers.39.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
5582,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[5581],39,input_layernorm,,1,model.layers.39.input_layernorm,aten.mean.dim,[],decode,False
5583,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[5582],39,input_layernorm,,1,model.layers.39.input_layernorm,aten.add.Tensor,[],decode,False
5584,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[5583],39,input_layernorm,,1,model.layers.39.input_layernorm,aten.rsqrt.default,[],decode,False
5585,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[5580, 5584]",39,input_layernorm,,1,model.layers.39.input_layernorm,aten.mul.Tensor,[],decode,False
5586,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5585],39,input_layernorm,,1,model.layers.39.input_layernorm,aten._to_copy.default,[],decode,True
5587,input_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[5586],39,input_layernorm,,1,model.layers.39.input_layernorm,aten.mul.Tensor,[model.layers.39.input_layernorm.weight],decode,False
5588,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],39,self_attn,q_proj,2,model.layers.39.self_attn.q_proj,aten.t.default,[model.layers.39.self_attn.q_proj.weight],decode,True
5589,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5587],39,self_attn,q_proj,2,model.layers.39.self_attn.q_proj,aten.view.default,[],decode,True
5590,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B, n_h*d_head]]","[5588, 5589]",39,self_attn,q_proj,2,model.layers.39.self_attn.q_proj,aten.mm.default,[model.layers.39.self_attn.q_proj.weight],decode,False
5591,self_attn,q_proj,,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[5590],39,self_attn,q_proj,2,model.layers.39.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
5592,self_attn,,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[5591],39,self_attn,,1,model.layers.39.self_attn,aten.view.default,[],decode,True
5593,self_attn,q_norm,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[5592],39,self_attn,q_norm,2,model.layers.39.self_attn.q_norm,aten._to_copy.default,[],decode,True
5594,self_attn,q_norm,,pow,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[5593],39,self_attn,q_norm,2,model.layers.39.self_attn.q_norm,aten.pow.Tensor_Scalar,[],decode,False
5595,self_attn,q_norm,,mean,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, 1]]",[5594],39,self_attn,q_norm,2,model.layers.39.self_attn.q_norm,aten.mean.dim,[],decode,False
5596,self_attn,q_norm,,elementwise_add,"[[B, 1, n_h, 1]]",,,"[[B, 1, n_h, 1]]",[5595],39,self_attn,q_norm,2,model.layers.39.self_attn.q_norm,aten.add.Tensor,[],decode,False
5597,self_attn,q_norm,,rsqrt,"[[B, 1, n_h, 1]]",,,"[[B, 1, n_h, 1]]",[5596],39,self_attn,q_norm,2,model.layers.39.self_attn.q_norm,aten.rsqrt.default,[],decode,False
5598,self_attn,q_norm,,elementwise_mul,"[[B, 1, n_h, d_head], [B, 1, n_h, 1]]",,,"[[B, 1, n_h, d_head]]","[5593, 5597]",39,self_attn,q_norm,2,model.layers.39.self_attn.q_norm,aten.mul.Tensor,[],decode,False
5599,self_attn,q_norm,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[5598],39,self_attn,q_norm,2,model.layers.39.self_attn.q_norm,aten._to_copy.default,[],decode,True
5600,self_attn,q_norm,,elementwise_mul,"[[d_head], [B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[5599],39,self_attn,q_norm,2,model.layers.39.self_attn.q_norm,aten.mul.Tensor,[model.layers.39.self_attn.q_norm.weight],decode,False
5601,self_attn,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[5600],39,self_attn,,1,model.layers.39.self_attn,aten.transpose.int,[],decode,True
5602,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],39,self_attn,k_proj,2,model.layers.39.self_attn.k_proj,aten.t.default,[model.layers.39.self_attn.k_proj.weight],decode,True
5603,self_attn,k_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5587],39,self_attn,k_proj,2,model.layers.39.self_attn.k_proj,aten.view.default,[],decode,True
5604,self_attn,k_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[5602, 5603]",39,self_attn,k_proj,2,model.layers.39.self_attn.k_proj,aten.mm.default,[model.layers.39.self_attn.k_proj.weight],decode,False
5605,self_attn,k_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[5604],39,self_attn,k_proj,2,model.layers.39.self_attn.k_proj,aten._unsafe_view.default,[],decode,True
5606,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[5605],39,self_attn,,1,model.layers.39.self_attn,aten.view.default,[],decode,True
5607,self_attn,k_norm,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[5606],39,self_attn,k_norm,2,model.layers.39.self_attn.k_norm,aten._to_copy.default,[],decode,True
5608,self_attn,k_norm,,pow,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[5607],39,self_attn,k_norm,2,model.layers.39.self_attn.k_norm,aten.pow.Tensor_Scalar,[],decode,False
5609,self_attn,k_norm,,mean,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, 1]]",[5608],39,self_attn,k_norm,2,model.layers.39.self_attn.k_norm,aten.mean.dim,[],decode,False
5610,self_attn,k_norm,,elementwise_add,"[[B, 1, n_kv, 1]]",,,"[[B, 1, n_kv, 1]]",[5609],39,self_attn,k_norm,2,model.layers.39.self_attn.k_norm,aten.add.Tensor,[],decode,False
5611,self_attn,k_norm,,rsqrt,"[[B, 1, n_kv, 1]]",,,"[[B, 1, n_kv, 1]]",[5610],39,self_attn,k_norm,2,model.layers.39.self_attn.k_norm,aten.rsqrt.default,[],decode,False
5612,self_attn,k_norm,,elementwise_mul,"[[B, 1, n_kv, d_head], [B, 1, n_kv, 1]]",,,"[[B, 1, n_kv, d_head]]","[5607, 5611]",39,self_attn,k_norm,2,model.layers.39.self_attn.k_norm,aten.mul.Tensor,[],decode,False
5613,self_attn,k_norm,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[5612],39,self_attn,k_norm,2,model.layers.39.self_attn.k_norm,aten._to_copy.default,[],decode,True
5614,self_attn,k_norm,,elementwise_mul,"[[d_head], [B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[5613],39,self_attn,k_norm,2,model.layers.39.self_attn.k_norm,aten.mul.Tensor,[model.layers.39.self_attn.k_norm.weight],decode,False
5615,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[5614],39,self_attn,,1,model.layers.39.self_attn,aten.transpose.int,[],decode,True
5616,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],39,self_attn,v_proj,2,model.layers.39.self_attn.v_proj,aten.t.default,[model.layers.39.self_attn.v_proj.weight],decode,True
5617,self_attn,v_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5587],39,self_attn,v_proj,2,model.layers.39.self_attn.v_proj,aten.view.default,[],decode,True
5618,self_attn,v_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[5616, 5617]",39,self_attn,v_proj,2,model.layers.39.self_attn.v_proj,aten.mm.default,[model.layers.39.self_attn.v_proj.weight],decode,False
5619,self_attn,v_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[5618],39,self_attn,v_proj,2,model.layers.39.self_attn.v_proj,aten._unsafe_view.default,[],decode,True
5620,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[5619],39,self_attn,,1,model.layers.39.self_attn,aten.view.default,[],decode,True
5621,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[5620],39,self_attn,,1,model.layers.39.self_attn,aten.transpose.int,[],decode,True
5622,self_attn,,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[40],39,self_attn,,1,model.layers.39.self_attn,aten.unsqueeze.default,[],decode,True
5623,self_attn,,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[41],39,self_attn,,1,model.layers.39.self_attn,aten.unsqueeze.default,[],decode,True
5624,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[5601, 5622]",39,self_attn,,1,model.layers.39.self_attn,aten.mul.Tensor,[],decode,False
5625,self_attn,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[5601],39,self_attn,,1,model.layers.39.self_attn,aten.slice.Tensor,[],decode,True
5626,self_attn,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[5601],39,self_attn,,1,model.layers.39.self_attn,aten.slice.Tensor,[],decode,True
5627,self_attn,,,neg,"[[B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head/2]]",[5626],39,self_attn,,1,model.layers.39.self_attn,aten.neg.default,[],decode,False
