op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
5840,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[5839],30,self_attn,,1,model.layers.30.self_attn,aten.cat.default,[],decode,False
5841,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[5823],30,self_attn,,1,model.layers.30.self_attn,aten.cat.default,[],decode,False
5842,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[5840],30,self_attn,,1,model.layers.30.self_attn,aten.unsqueeze.default,[],decode,True
5843,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[5842],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
5844,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[5843],30,self_attn,,1,model.layers.30.self_attn,aten.clone.default,[],decode,True
5845,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[5844],30,self_attn,,1,model.layers.30.self_attn,aten._unsafe_view.default,[],decode,True
5846,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[5841],30,self_attn,,1,model.layers.30.self_attn,aten.unsqueeze.default,[],decode,True
5847,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[5846],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
5848,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[5847],30,self_attn,,1,model.layers.30.self_attn,aten.clone.default,[],decode,True
5849,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[5848],30,self_attn,,1,model.layers.30.self_attn,aten._unsafe_view.default,[],decode,True
5850,self_attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[5845],30,self_attn,,1,model.layers.30.self_attn,aten.transpose.int,[],decode,True
5851,self_attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[5832],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
5852,self_attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[5851],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[],decode,True
5853,self_attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[5850],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
5854,self_attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[5853],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[],decode,True
5855,self_attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[5852, 5854]",30,self_attn,,1,model.layers.30.self_attn,aten.bmm.default,[],decode,False
5856,self_attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[5855],30,self_attn,,1,model.layers.30.self_attn,aten._unsafe_view.default,[],decode,True
5857,self_attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5856],30,self_attn,,1,model.layers.30.self_attn,aten.mul.Tensor,[],decode,False
5858,self_attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[23, 5857]",30,self_attn,,1,model.layers.30.self_attn,aten.add.Tensor,[],decode,False
5859,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5858],30,self_attn,,1,model.layers.30.self_attn,aten._to_copy.default,[],decode,True
5860,self_attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5859],30,self_attn,,1,model.layers.30.self_attn,aten._softmax.default,[],decode,False
5861,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5860],30,self_attn,,1,model.layers.30.self_attn,aten._to_copy.default,[],decode,True
5862,self_attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[5861],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
5863,self_attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[5862],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[],decode,True
5864,self_attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[5849],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
5865,self_attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[5864],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[],decode,True
5866,self_attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[5863, 5865]",30,self_attn,,1,model.layers.30.self_attn,aten.bmm.default,[],decode,False
5867,self_attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[5866],30,self_attn,,1,model.layers.30.self_attn,aten._unsafe_view.default,[],decode,True
5868,self_attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[5867],30,self_attn,,1,model.layers.30.self_attn,aten.transpose.int,[],decode,True
5869,self_attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[5868],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[],decode,True
5870,self_attn,o_proj,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],30,self_attn,o_proj,2,model.layers.30.self_attn.o_proj,aten.t.default,[model.layers.30.self_attn.o_proj.weight],decode,True
5871,self_attn,o_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[5869],30,self_attn,o_proj,2,model.layers.30.self_attn.o_proj,aten.view.default,[],decode,True
5872,self_attn,o_proj,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[5870, 5871]",30,self_attn,o_proj,2,model.layers.30.self_attn.o_proj,aten.mm.default,[model.layers.30.self_attn.o_proj.weight],decode,False
5873,self_attn,o_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[5872],30,self_attn,o_proj,2,model.layers.30.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
5874,,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5873],30,,,0,model.layers.30,aten.mul.Tensor,[],decode,False
5875,,,elementwise_add,"[[B, d_inner], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[5803, 5874]",30,,,0,model.layers.30,aten.add.Tensor,[],decode,False
5876,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[5712, 5875]",30,,,0,model.layers.30,aten.add.Tensor,[],decode,False
5877,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5876],30,pre_ff_layernorm,,1,model.layers.30.pre_ff_layernorm,aten._to_copy.default,[],decode,True
5878,pre_ff_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5877],30,pre_ff_layernorm,,1,model.layers.30.pre_ff_layernorm,aten.pow.Tensor_Scalar,[],decode,False
5879,pre_ff_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[5878],30,pre_ff_layernorm,,1,model.layers.30.pre_ff_layernorm,aten.mean.dim,[],decode,False
5880,pre_ff_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[5879],30,pre_ff_layernorm,,1,model.layers.30.pre_ff_layernorm,aten.add.Tensor,[],decode,False
5881,pre_ff_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[5880],30,pre_ff_layernorm,,1,model.layers.30.pre_ff_layernorm,aten.rsqrt.default,[],decode,False
5882,pre_ff_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[5877, 5881]",30,pre_ff_layernorm,,1,model.layers.30.pre_ff_layernorm,aten.mul.Tensor,[],decode,False
5883,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5882],30,pre_ff_layernorm,,1,model.layers.30.pre_ff_layernorm,aten._to_copy.default,[],decode,True
5884,pre_ff_layernorm,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[5883],30,pre_ff_layernorm,,1,model.layers.30.pre_ff_layernorm,aten.mul.Tensor,[model.layers.30.pre_ff_layernorm.weight],decode,False
5885,feed_forward,up_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],30,feed_forward,up_proj,2,model.layers.30.feed_forward.up_proj,aten.t.default,[model.layers.30.feed_forward.up_proj.weight],decode,True
5886,feed_forward,up_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5884],30,feed_forward,up_proj,2,model.layers.30.feed_forward.up_proj,aten.view.default,[],decode,True
5887,feed_forward,up_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[5885, 5886]",30,feed_forward,up_proj,2,model.layers.30.feed_forward.up_proj,aten.mm.default,[model.layers.30.feed_forward.up_proj.weight],decode,False
5888,feed_forward,up_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[5887],30,feed_forward,up_proj,2,model.layers.30.feed_forward.up_proj,aten._unsafe_view.default,[],decode,True
5889,feed_forward,gate_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],30,feed_forward,gate_proj,2,model.layers.30.feed_forward.gate_proj,aten.t.default,[model.layers.30.feed_forward.gate_proj.weight],decode,True
5890,feed_forward,gate_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5884],30,feed_forward,gate_proj,2,model.layers.30.feed_forward.gate_proj,aten.view.default,[],decode,True
5891,feed_forward,gate_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[5889, 5890]",30,feed_forward,gate_proj,2,model.layers.30.feed_forward.gate_proj,aten.mm.default,[model.layers.30.feed_forward.gate_proj.weight],decode,False
5892,feed_forward,gate_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[5891],30,feed_forward,gate_proj,2,model.layers.30.feed_forward.gate_proj,aten._unsafe_view.default,[],decode,True
5893,feed_forward,,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[5892],30,feed_forward,,1,model.layers.30.feed_forward,aten.mul.Tensor,[],decode,False
5894,feed_forward,act_fn,silu,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[5893],30,feed_forward,act_fn,2,model.layers.30.feed_forward.act_fn,aten.silu.default,[],decode,False
5895,feed_forward,,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[5888, 5894]",30,feed_forward,,1,model.layers.30.feed_forward,aten.mul.Tensor,[],decode,False
5896,feed_forward,down_proj,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],30,feed_forward,down_proj,2,model.layers.30.feed_forward.down_proj,aten.t.default,[model.layers.30.feed_forward.down_proj.weight],decode,True
5897,feed_forward,down_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[5895],30,feed_forward,down_proj,2,model.layers.30.feed_forward.down_proj,aten.view.default,[],decode,True
5898,feed_forward,down_proj,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]","[5896, 5897]",30,feed_forward,down_proj,2,model.layers.30.feed_forward.down_proj,aten.mm.default,[model.layers.30.feed_forward.down_proj.weight],decode,False
5899,feed_forward,down_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[5898],30,feed_forward,down_proj,2,model.layers.30.feed_forward.down_proj,aten._unsafe_view.default,[],decode,True
5900,feed_forward,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5899],30,feed_forward,,1,model.layers.30.feed_forward,aten.mul.Tensor,[],decode,False
5901,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[5876, 5900]",30,,,0,model.layers.30,aten.add.Tensor,[],decode,False
5902,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5901],31,input_layernorm,,1,model.layers.31.input_layernorm,aten._to_copy.default,[],decode,True
5903,input_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5902],31,input_layernorm,,1,model.layers.31.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
5904,input_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[5903],31,input_layernorm,,1,model.layers.31.input_layernorm,aten.mean.dim,[],decode,False
5905,input_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[5904],31,input_layernorm,,1,model.layers.31.input_layernorm,aten.add.Tensor,[],decode,False
5906,input_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[5905],31,input_layernorm,,1,model.layers.31.input_layernorm,aten.rsqrt.default,[],decode,False
5907,input_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[5902, 5906]",31,input_layernorm,,1,model.layers.31.input_layernorm,aten.mul.Tensor,[],decode,False
5908,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5907],31,input_layernorm,,1,model.layers.31.input_layernorm,aten._to_copy.default,[],decode,True
5909,input_layernorm,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[5908],31,input_layernorm,,1,model.layers.31.input_layernorm,aten.mul.Tensor,[model.layers.31.input_layernorm.weight],decode,False
5910,mamba,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[5909],31,mamba,,1,model.layers.31.mamba,aten.mul.Tensor,[],decode,False
5911,mamba,in_proj,t,"[[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",0,"[[d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[],31,mamba,in_proj,2,model.layers.31.mamba.in_proj,aten.t.default,[model.layers.31.mamba.in_proj.weight],decode,True
5912,mamba,in_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5910],31,mamba,in_proj,2,model.layers.31.mamba.in_proj,aten.view.default,[],decode,True
5913,mamba,in_proj,matmul,"[[B, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[5911, 5912]",31,mamba,in_proj,2,model.layers.31.mamba.in_proj,aten.mm.default,[model.layers.31.mamba.in_proj.weight],decode,False
5914,mamba,in_proj,_unsafe_view,"[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[5913],31,mamba,in_proj,2,model.layers.31.mamba.in_proj,aten._unsafe_view.default,[],decode,True
5915,mamba,,elementwise_mul,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm], [1, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[1, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]",1,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[5914],31,mamba,,1,model.layers.31.mamba,aten.mul.Tensor,[model.layers.31.mamba.mup_vector],decode,False
5916,mamba,,split_with_sizes,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, 1, d_inner], [B, 1, d_inner+2*n_g*d_state], [B, 1, n_h_ssm]]",[5915],31,mamba,,1,model.layers.31.mamba,aten.split_with_sizes.default,[],decode,True
5917,mamba,,transpose,"[[B, 1, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state, 1]]",[5916],31,mamba,,1,model.layers.31.mamba,aten.transpose.int,[],decode,True
5918,mamba,,concat,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, 1]]",,,"[[B, d_inner+2*n_g*d_state, d_conv+1]]",[5917],31,mamba,,1,model.layers.31.mamba,aten.cat.default,[],decode,False
5919,mamba,,slice,"[[B, d_inner+2*n_g*d_state, d_conv+1]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[5918],31,mamba,,1,model.layers.31.mamba,aten.slice.Tensor,[],decode,True
5920,mamba,,copy_,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[5919],31,mamba,,1,model.layers.31.mamba,aten.copy_.default,[],decode,True
5921,mamba,,slice,"[[B, d_inner+2*n_g*d_state, d_conv+1]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[5918],31,mamba,,1,model.layers.31.mamba,aten.slice.Tensor,[],decode,True
5922,mamba,,squeeze,"[[d_inner+2*n_g*d_state, 1, d_conv]]","[d_inner+2*n_g*d_state, 1, d_conv]",0,"[[d_inner+2*n_g*d_state, d_conv]]",[],31,mamba,,1,model.layers.31.mamba,aten.squeeze.dim,[model.layers.31.mamba.conv1d.weight],decode,True
5923,mamba,,elementwise_mul,"[[B, d_inner+2*n_g*d_state, d_conv], [d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]","[5921, 5922]",31,mamba,,1,model.layers.31.mamba,aten.mul.Tensor,[],decode,False
5924,mamba,,sum,"[[B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state]]",[5923],31,mamba,,1,model.layers.31.mamba,aten.sum.dim_IntList,[],decode,True
5925,mamba,,elementwise_add,"[[B, d_inner+2*n_g*d_state], [d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state]]",[5924],31,mamba,,1,model.layers.31.mamba,aten.add.Tensor,[model.layers.31.mamba.conv1d.bias],decode,False
5926,mamba,act,silu,"[[B, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state]]",[5925],31,mamba,act,2,model.layers.31.mamba.act,aten.silu.default,[],decode,False
5927,mamba,,split_with_sizes,"[[B, d_inner+2*n_g*d_state]]",,,"[[B, d_inner], [B, d_state], [B, d_state]]",[5926],31,mamba,,1,model.layers.31.mamba,aten.split_with_sizes.default,[],decode,True
5928,mamba,,_to_copy,[[n_h_ssm]],,,[[n_h_ssm]],[],31,mamba,,1,model.layers.31.mamba,aten._to_copy.default,[model.layers.31.mamba.A_log],decode,True
5929,mamba,,exp,[[n_h_ssm]],,,[[n_h_ssm]],[5928],31,mamba,,1,model.layers.31.mamba,aten.exp.default,[model.layers.31.mamba.A_log],decode,False
5930,mamba,,neg,[[n_h_ssm]],,,[[n_h_ssm]],[5929],31,mamba,,1,model.layers.31.mamba,aten.neg.default,[],decode,False
5931,mamba,,select,"[[B, 1, n_h_ssm]]",,,"[[B, n_h_ssm]]",[5916],31,mamba,,1,model.layers.31.mamba,aten.select.int,[],decode,True
5932,mamba,,unsqueeze,"[[B, n_h_ssm]]",,,"[[B, 1, n_h_ssm]]",[5931],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[],decode,True
5933,mamba,,transpose,"[[B, 1, n_h_ssm]]",,,"[[B, n_h_ssm, 1]]",[5932],31,mamba,,1,model.layers.31.mamba,aten.transpose.int,[],decode,True
5934,mamba,,expand,"[[B, n_h_ssm, 1]]",,,"[[B, n_h_ssm, d_head_ssm]]",[5933],31,mamba,,1,model.layers.31.mamba,aten.expand.default,[],decode,True
5935,mamba,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, B]]",[],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[model.layers.31.mamba.dt_bias],decode,True
5936,mamba,,expand,"[[n_h_ssm, B]]",,,"[[n_h_ssm, d_head_ssm]]",[5935],31,mamba,,1,model.layers.31.mamba,aten.expand.default,[],decode,True
5937,mamba,,elementwise_add,"[[B, n_h_ssm, d_head_ssm], [n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[5934, 5936]",31,mamba,,1,model.layers.31.mamba,aten.add.Tensor,[],decode,False
5938,mamba,,softplus,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]",[5937],31,mamba,,1,model.layers.31.mamba,aten.softplus.default,[],decode,True
5939,mamba,,clamp,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]",[5938],31,mamba,,1,model.layers.31.mamba,aten.clamp.default,[],decode,True
5940,mamba,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, B]]",[5930],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[],decode,True
5941,mamba,,unsqueeze,"[[n_h_ssm, B]]",,,"[[n_h_ssm, B, 1]]",[5940],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[],decode,True
5942,mamba,,expand,"[[n_h_ssm, B, 1]]",,,"[[n_h_ssm, d_head_ssm, d_state]]",[5941],31,mamba,,1,model.layers.31.mamba,aten.expand.default,[],decode,True
5943,mamba,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, 1]]",[5939],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[],decode,True
5944,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, 1], [n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[5942, 5943]",31,mamba,,1,model.layers.31.mamba,aten.mul.Tensor,[],decode,False
5945,mamba,,exp,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[5944],31,mamba,,1,model.layers.31.mamba,aten.exp.default,[],decode,False
5946,mamba,,view,"[[B, d_state]]",,,"[[B, 1, d_state]]",[5927],31,mamba,,1,model.layers.31.mamba,aten.view.default,[],decode,True
5947,mamba,,unsqueeze,"[[B, 1, d_state]]",,,"[[B, 1, 1, d_state]]",[5946],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[],decode,True
5948,mamba,,expand,"[[B, 1, 1, d_state]]",,,"[[B, 1, n_h_ssm, d_state]]",[5947],31,mamba,,1,model.layers.31.mamba,aten.expand.default,[],decode,True
5949,mamba,,clone,"[[B, 1, n_h_ssm, d_state]]",,,"[[B, 1, n_h_ssm, d_state]]",[5948],31,mamba,,1,model.layers.31.mamba,aten.clone.default,[],decode,True
5950,mamba,,view,"[[B, 1, n_h_ssm, d_state]]",,,"[[B, n_h_ssm, d_state]]",[5949],31,mamba,,1,model.layers.31.mamba,aten.view.default,[],decode,True
5951,mamba,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, 1]]",[5939],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[],decode,True
5952,mamba,,unsqueeze,"[[B, n_h_ssm, d_state]]",,,"[[B, n_h_ssm, 1, d_state]]",[5950],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[],decode,True
5953,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, 1], [B, n_h_ssm, 1, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[5951, 5952]",31,mamba,,1,model.layers.31.mamba,aten.mul.Tensor,[],decode,False
5954,mamba,,view,"[[B, d_inner]]",,,"[[B, n_h_ssm, d_head_ssm]]",[5927],31,mamba,,1,model.layers.31.mamba,aten.view.default,[],decode,True
5955,mamba,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, 1]]",[5954],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[],decode,True
5956,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, 1]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[5953, 5955]",31,mamba,,1,model.layers.31.mamba,aten.mul.Tensor,[],decode,False
5957,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[5945],31,mamba,,1,model.layers.31.mamba,aten.mul.Tensor,[],decode,False
5958,mamba,,elementwise_add,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[5956, 5957]",31,mamba,,1,model.layers.31.mamba,aten.add.Tensor,[],decode,False
5959,mamba,,copy_,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[5958],31,mamba,,1,model.layers.31.mamba,aten.copy_.default,[],decode,True
5960,mamba,,view,"[[B, d_state]]",,,"[[B, 1, d_state]]",[5927],31,mamba,,1,model.layers.31.mamba,aten.view.default,[],decode,True
5961,mamba,,unsqueeze,"[[B, 1, d_state]]",,,"[[B, 1, 1, d_state]]",[5960],31,mamba,,1,model.layers.31.mamba,aten.unsqueeze.default,[],decode,True
5962,mamba,,expand,"[[B, 1, 1, d_state]]",,,"[[B, 1, n_h_ssm, d_state]]",[5961],31,mamba,,1,model.layers.31.mamba,aten.expand.default,[],decode,True
5963,mamba,,clone,"[[B, 1, n_h_ssm, d_state]]",,,"[[B, 1, n_h_ssm, d_state]]",[5962],31,mamba,,1,model.layers.31.mamba,aten.clone.default,[],decode,True
5964,mamba,,view,"[[B, 1, n_h_ssm, d_state]]",,,"[[B, n_h_ssm, d_state]]",[5963],31,mamba,,1,model.layers.31.mamba,aten.view.default,[],decode,True
5965,mamba,,_to_copy,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[5959],31,mamba,,1,model.layers.31.mamba,aten._to_copy.default,[],decode,True
5966,mamba,,view,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[n_h_ssm, d_head_ssm, d_state]]",[5965],31,mamba,,1,model.layers.31.mamba,aten.view.default,[],decode,True
5967,mamba,,view,"[[B, n_h_ssm, d_state]]",,,"[[n_h_ssm, d_state, B]]",[5964],31,mamba,,1,model.layers.31.mamba,aten.view.default,[],decode,True
5968,mamba,,batched_matmul,"[[n_h_ssm, d_head_ssm, d_state], [n_h_ssm, d_state, B]]",,,"[[n_h_ssm, d_head_ssm, B]]","[5966, 5967]",31,mamba,,1,model.layers.31.mamba,aten.bmm.default,[],decode,False
